all_juvenile_victims_and_suspects,any_juvenile_killed,any_juvenile_suspects,any_juvenile_victims,any_killed,any_suspects,date,day_of_week,hour,id,lat,lng,location,summary,time,title,year,year_month
false,false,false,false,true,false,"Dec. 26, 2011",1,1,79,39.7713959,-75.5304924,"In the area of 4310 Miller Rd, Wilmington, DE 19802","Police responding to a report of shots fired found a Philadelphia man dead inside of his car in the parking lot of the Brandywine Hills Apartments. He was shot once in the upper torso. Thomas was taken to Christiana Hospital, where he was pronounced dead.

No one was charged, but police identified Dewayne Perkins, who killed himself during a high-speed chase with Pennsylvania State Police, as the killer.",1:40 a.m.,Philadelphia man found dead in car,2011,2011-12
false,false,false,false,true,false,"Dec. 27, 2011",2,2,80,39.741477,-75.562967,"101 S Jackson St, Wilmington, DE 19805","Police responding to a report of shots fired found Kenneth Jackson dead inside A Head of the Game barbershop. Jackson, who lived in Middletown, had been shot multiple times.",2:45 a.m.,Man found dead in barbershop,2011,2011-12
false,false,false,false,true,false,"Dec. 30, 2011",5,10,81,39.7483141,-75.5260166,"In the area of 2600 Bowers St, Wilmington, DE 19802","Levan Morales shot once in the head behind a row of houses. He died two days later, on New Year's Day, in Christiana Hospital, after being taken off life support.",10:58 a.m.,"Man shot in head, killed, behind row houses",2011,2011-12
false,false,false,false,true,false,"Jan. 7, 2012",6,21,82,39.744764,-75.571258,"In the area of 100 S Dupont St, Wilmington, DE 19805","Aaron Clifton was found behind the wheel of a SUV by officers responding to a report of multiple shots being fired. He had been shot several times. He was rushed to Christiana Hospital in critical condition, and died nine days later.",9:36 p.m.,Man found shot in SUV dies,2012,2012-01
false,false,false,false,false,false,"Jan. 8, 2012",0,2,83,39.7493685,-75.5278672,"In the area of 2800 Northeast Blvd, Wilmington, DE 19802",Police patrolling the 2800 block of Northeast Blvd. heard shots but could not locate a crime victim or scene but later received a call about a victim who had arrived at Wilmington Hospital in a private vehicle. The victim was struck in the lower back and police described the injuries as serious.,2:42 a.m.,Unidentified person shot in back,2012,2012-01
false,false,false,false,false,false,"Jan. 11, 2012",3,18,84,39.7631927,-75.5409247,"In the area of 900 W 27th St, Wilmington, DE 19802","A man was shot in the thigh and leg - and underwent surgery for injuries that were not life-threatening - after someone opened fire on the street. Bullets also struck the home of a couple that was inside with at least one young child, authorities said.",6:25 p.m.,Man shot in thigh and leg,2012,2012-01
false,false,false,false,false,false,"Jan. 21, 2012",6,18,85,39.7447186,-75.5548565,"N Jefferson St &amp; W 7th St, Wilmington, DE 19801",Keith Johnson told police that a passerby shot him in the arm. He was taken to Wilmington Hospital in stable condition.,6:25 p.m.,'Passerby' shoots man in arm,2012,2012-01
true,true,true,true,true,true,"Jan. 21, 2012",6,2,86,39.731058,-75.542181,"In the area of 300 New Castle Ave, Wilmington, DE 19801","Larry Parks, a 10th grader who lived in Bear, was shot in the chest. Officers found him lying on the street. He was rushed to Christiana Hospital, where he was pronounced dead.",2 a.m.,"Tenth grader shot, killed",2012,2012-01
false,false,false,false,false,false,"Jan. 25, 2012",3,2,87,39.7407617,-75.5408348,"Taylor St &amp; Bennett St, Wilmington, DE 19801","The victim, who police found lying on the sidewalk, told officers someone approached him from behind, tried to rob him and shot him in both hands, both thighs and the testicles. He was taken to Christiana Hospital in stable condition.",2 a.m.,"Man shot in hands, thighs, testicles",2012,2012-01
false,false,false,false,false,true,"Jan. 26, 2012",4,23,88,39.743012,-75.563216,"In the area of 1100 W 2nd St, Wilmington, DE 19805","Two armed men chased a man and a woman through the La Flor market, firing bullets in and outside the store, then shooting at the victimsâ car and smashing out its windows. The victim arrived later at Christiana Hospital with a gunshot wound to his upper thigh, and was in stable condition.",11:10 p.m.,Man shot in violent chase through store,2012,2012-01
false,false,false,false,false,false,"Jan. 27, 2012",5,20,89,39.759026,-75.542128,"In the area of 600 Concord Ave, Wilmington, DE 19802","The victim told police a group of people tried to rob him, and one shot him once in the groin area. He was taken to Christiana Hospital in stable condition.",8:06 p.m.,Man shot in groin area,2012,2012-01
false,false,false,false,false,false,"Jan. 27, 2012",5,16,90,39.7442752,-75.5537367,"N Washington St &amp; W 7th St, Wilmington, DE 19801",Officers responding to a report of shots fired found the man standing near the corner with a gunshot wound to his right shoulder. He was taken to Christiana Hospital in stable condition.,4:52 p.m.,Teen shot in shoulder,2012,2012-01
false,false,false,false,false,false,"Jan. 28, 2012",6,0,91,39.7489301,-75.5432411,"N French St &amp; E 15th St, Wilmington, DE 19801","A woman told police she was standing on the corner when an unknown man began shooting at the group of people standing near her. As she tried to flee, he fired at her and struck her in the right side of her abdomen. She was hospitalized in stable condition.",12:24 a.m.,"Gunman opens fire on group, strikes woman",2012,2012-01
false,false,false,false,false,false,"Jan. 30, 2012",1,22,92,39.742975,-75.5680369,"S Broom St &amp; Chestnut St, Wilmington, DE 19805",Officers found the man in the street with two two gunshot wounds to his back. He was taken to Christiana Hospital in serious condition and underwent surgery.,10:25 p.m.,Man shot twice in back,2012,2012-01
false,false,false,false,true,false,"Jan. 30, 2012",1,18,93,39.7597905,-75.5399046,"In the area of 600 W 26th St, Wilmington, DE 19802","Police responding to a report that a man had been gunned down found Leon Henry shot in the torso. He was rushed to Christiana Hospital, where he later died.",6:42 p.m.,Man gunned down on 26th St.,2012,2012-01
false,false,false,true,false,false,"Feb. 18, 2012",6,0,94,39.7481699,-75.5349626,"Vandever Ave &amp; N Church St, Wilmington, DE 19802","Police responded to a report of shots fired found nothing, but a short time later a girl, suffering from two bullet wounds - one to her bicep and one to her side that punctured her lung - was driven by private vehicle to Wilmington Hospital. A pastor who knows the girl's family said the girl reported that a car pulled up next to her and someone inside fired two shots.",12:12 a.m.,16-year-old girl shot twice,2012,2012-02
false,false,false,false,false,true,"Feb. 21, 2012",2,20,95,39.7401202,-75.5412544,"E 8th St &amp; Bennett St, Wilmington, DE 19801","Police found a man suffering from two gunshot wounds to his back. He was rushed to Christiana Hospital, where he underwent surgery. The suspect allegedly fled in a burgundy-colored vehicle.",8:10 p.m.,Man shot twice in back,2012,2012-02
false,false,false,false,false,true,"Feb. 21, 2012",2,16,96,39.7496242,-75.5727204,"In the area of 400 N Union St, Wilmington, DE 19805","The victim, who collapsed in a store, was shot in the chest. He was rushed to Christiana Hospital in critical condition.",4:45 p.m.,Man shot in chest collapses in store,2012,2012-02
false,false,false,false,false,true,"Feb. 21, 2012",2,16,97,39.7495776,-75.5265942,"N Claymont St &amp; E 27th St, Wilmington, DE 19802",The male victim was shot once in the left shoulder and taken to Christiana Hospital in stable condition.,4:29 p.m.,Man shot in shoulder,2012,2012-02
false,false,false,true,false,false,"Feb. 23, 2012",4,20,98,39.748081,-75.5539808,"In the area of 1000 N Madison St, Wilmington, DE 19801","Police dispatched to the scene found the boy suffering from a gunshot wound to the lower back. He was rushed to the hospital in critical condition. A pastor who knows the victim's family said the boy was walking with friends when a car pulled up and someone inside fired, then the car sped off. Police were looking for a white car with dark windows seen fleeing the scene.",8:41 p.m.,13-year-old shot in reported drive-by,2012,2012-02
false,false,true,false,false,true,"Feb. 29, 2012",3,12,99,39.7416516,-75.5403787,"In the area of 900 Bennett St, Wilmington, DE 19801",Police responding to a call about a shooting found the man with a bullet wound to his left knee. He was taken to the hospital in stable condition.,12:32 p.m.,Man shot in knee,2012,2012-02
false,false,false,false,false,true,"March 5, 2012",1,19,100,39.748562,-75.569332,"In the area of 1700 W 5th St, Wilmington, DE 19805","Police said the victim was walking to a store with friends when they saw two men fighting. He watched the fight but heard several shots and ran off, only to find he had been struck once in the abdomen. He was admitted to the hospital in critical but stable condition after undergoing surgery.",7 p.m.,Bystander shot during fight,2012,2012-03
false,false,false,false,false,true,"March 6, 2012",2,22,101,39.7312225,-75.5423326,"In the area of 1200 Lobdell St, Wilmington, DE 19801","Two men were shot. One was shot multiple times in the upper body but was conscious when rescuers arrived, and was taken to the hospital in critical but stable condition. No information was provided about the other victim.",10:33 p.m.,"Two shot, one multiple times",2012,2012-03
false,false,true,false,false,true,"March 17, 2012",6,14,102,39.746665,-75.5536939,"In the area of 600 W 9th St, Wilmington, DE 19801",A man who was in his back yard with two young children told police two men approached him and asked for marijuana. Police said he told them one of the men pulled out a gun and robbed him of unidentified property. During the robbery one shot the victim in the leg. He was taken to the hospital in serious but stable condition.,2:55 p.m.,Man shot during robbery,2012,2012-03
false,false,false,false,false,false,"March 19, 2012",1,22,103,39.751711,-75.564791,"In the area of 900 N Clayton St, Wilmington, DE 19806",Police responding to a call about a shooting were told the victim left the scene in a blue vehicle and stopped several blocks away. A man sitting in the car had gunshot wounds to both shins. He was taken to the hospital in stable condition.,10:32 p.m.,Man shot in both shins,2012,2012-03
false,false,false,true,false,false,"March 21, 2012",3,21,104,39.7432116,-75.5656903,"Lancaster Ave &amp; N Franklin St, Wilmington, DE 19805","Police investigating a report of a possible shooting were directed to St. Francis Hospital, where a 16-year-old boy had been transported by private vehicle. He was shot in the upper left thigh. The injuries were not serious.",9:58 p.m.,Man shot in upper thigh,2012,2012-03
